"","i","R","P","Gene","FDR","syngo","ENSG"
"251",251,-0.153331726133602,0.0178279237749391,"U1",0.0445531103704922,FALSE,"ENSG00000228549"
"252",252,-0.0673594145036724,0.182649206839746,"NBPF1",0.261318891898388,FALSE,"ENSG00000219481"
"253",253,-0.158965141781358,0.0145567501151099,"CROCCP2",0.0378286454290065,FALSE,"ENSG00000215908"
"254",254,0.0446121733221593,0.27489978685597,"MST1P2",0.344722988969603,FALSE,"ENSG00000186301"
"255",255,-0.0410553760098706,0.291087364222539,"EIF1AXP1",0.357933887918208,FALSE,"ENSG00000236698"
"256",256,0.0922590585398514,0.106577148535913,"ESPNP",0.176921249560613,FALSE,"ENSG00000268869"
"257",257,0.0343877222357956,0.32253525007744,"CROCC",0.382921756127697,FALSE,"ENSG00000058453"
"258",258,0.03278053932237,0.33031428107674,"MST1L",0.388900870463647,FALSE,"ENSG00000186715"
"259",259,0.104215549843434,0.0793261467078037,"RP11-108M9.4",0.141866015596963,FALSE,"ENSG00000238142"
"260",260,0.0723669963357916,0.165201716992558,"RP11-108M9.5",0.242970508988411,FALSE,"ENSG00000235241"
"261",261,0.0185610706244175,0.401906361668828,"RP11-108M9.6",0.439153260094834,FALSE,"ENSG00000272426"
"262",262,0.0187038357989415,0.401166913795059,"MFAP2",0.438559391204846,FALSE,"ENSG00000117122"
"263",263,-0.195208994768058,0.00331194108510644,"ATP13A2",0.0113986826819711,FALSE,"ENSG00000159363"
"264",264,-0.0312997820275421,0.337544779451355,"SDHB",0.394594323586003,FALSE,"ENSG00000117118"
"265",265,0.372357748765094,3.65328522326604e-09,"PADI2",1.03272890389e-07,FALSE,"ENSG00000117115"
"266",266,-0.0515302629489405,0.244699985694051,"PADI4",0.319361251874378,FALSE,"ENSG00000159339"
"267",267,-0.0344486285009434,0.322241898848475,"RCC2",0.3827482950373,FALSE,"ENSG00000179051"
"268",268,0.0974727877520332,0.0939853597523868,"ARHGEF10L",0.161604502206505,FALSE,"ENSG00000074964"
"269",269,-0.0583380134355062,0.216762228920218,"IGSF21",0.294541097425883,FALSE,"ENSG00000117154"
"270",270,0.342316886953471,1.06397364535145e-07,"ALDH4A1",1.79209702386217e-06,FALSE,"ENSG00000159423"
"271",271,0.0432241740475737,0.281165550568461,"IFFO2",0.349880655094912,FALSE,"ENSG00000169991"
"272",272,-0.149580088601218,0.0203267733148674,"RP5-1126H10.2",0.0494996633845073,FALSE,"ENSG00000272084"
"273",273,-0.085500940058969,0.12458889436748,"UBR4",0.198758173984954,FALSE,"ENSG00000127481"
"274",274,-0.15637091957454,0.0159948908950522,"EMC1",0.0408445337940268,FALSE,"ENSG00000127463"
"275",275,-0.218870911787252,0.00105029290126437,"MRTO4",0.00437840853214585,FALSE,"ENSG00000053372"
"276",276,0.0598652382288263,0.210749579582221,"AKR7L",0.288921559841069,FALSE,"ENSG00000211454"
"277",277,0.270716716639826,4.64588764371419e-05,"AKR7A3",0.000316635598605998,FALSE,"ENSG00000162482"
"278",278,-0.171721534283092,0.00895957094973827,"RP4-657E11.10",0.0256006018426764,FALSE,"ENSG00000270728"
"279",279,0.266091000458404,6.37261965213792e-05,"AKR7A2",0.000412807119583295,FALSE,"ENSG00000053371"
"280",280,0.00708015536801339,0.462264337847179,"PQLC2",0.477571051998228,FALSE,"ENSG00000040487"
"281",281,-0.0214445122363645,0.38704083870646,"CAPZB",0.428650870849425,TRUE,"ENSG00000077549"
"282",282,-0.315513485433877,1.3796846752736e-06,"MINOS1",1.56505047348213e-05,FALSE,"ENSG00000173436"
"283",283,-0.0411675590631574,0.290570294962407,"RPS14P3",0.357437489627435,FALSE,"ENSG00000226396"
"284",284,-0.154098744153334,0.0173496776025767,"NBL1",0.0436194306857093,FALSE,"ENSG00000158747"
"285",285,0.500023833009058,2.32932163042244e-19,"TMCO4",5.68411290545768e-17,FALSE,"ENSG00000162542"
"286",286,-0.0825606291803564,0.133033230303299,"OTUD3",0.208244929857546,FALSE,"ENSG00000169914"
"287",287,0.0195323038257029,0.396882717300234,"PLA2G5",0.435610946913372,FALSE,"ENSG00000127472"
"288",288,0.0216912157282516,0.38577604406846,"RP3-340N1.5",0.42785603823356,FALSE,"ENSG00000225986"
"289",289,-0.331608133110482,3.10196798274001e-07,"UBXN10",4.48485399816674e-06,FALSE,"ENSG00000162543"
"290",290,-0.252929130646272,0.000150035115105364,"RP4-749H3.1",0.000846883682160317,FALSE,"ENSG00000236963"
"291",291,-0.248000360384262,0.00020352944626533,"CAMK2N1",0.00110011459205004,FALSE,"ENSG00000162545"
"292",292,0.0422638019410051,0.285539551176114,"MUL1",0.353436002662009,FALSE,"ENSG00000090432"
"293",293,0.0412390906836873,0.290240811589736,"FAM43B",0.357134340174063,FALSE,"ENSG00000183114"
"294",294,0.147287251965432,0.0219908240682066,"CDA",0.0527495072650221,FALSE,"ENSG00000158825"
"295",295,-0.113858172837965,0.061375883296358,"PINK1",0.116875849330046,FALSE,"ENSG00000158828"
"296",296,0.0912373435807861,0.109176590822297,"DDOST",0.180056340752836,FALSE,"ENSG00000244038"
"297",297,-0.259333302774315,9.96845168625525e-05,"KIF17",0.000603901659830359,TRUE,"ENSG00000117245"
"298",298,-0.292325803517015,9.49280552609387e-06,"SH2D5",8.24440271602163e-05,FALSE,"ENSG00000189410"
"299",299,0.00835892165502426,0.455474118870497,"HP1BP3",0.473372574562295,FALSE,"ENSG00000127483"
"300",300,-0.326665542276277,4.97624125980004e-07,"EIF4G3",6.78301005508166e-06,FALSE,"ENSG00000075151"
"301",301,0.317479692764286,1.15791953924764e-06,"ECE1",1.35193418307774e-05,FALSE,"ENSG00000117298"
"302",302,0.0247127013828303,0.370384388186857,"NBPF2P",0.417590241583221,FALSE,"ENSG00000227001"
"303",303,0.00853943433426063,0.454516567726755,"HS6ST1P1",0.47273125007601,FALSE,"ENSG00000187952"
"304",304,-0.0812732963682978,0.136847543536429,"NBPF3",0.212239026169071,FALSE,"ENSG00000142794"
"305",305,0.06851670485081,0.178521356771786,"ALPL",0.256864338031454,FALSE,"ENSG00000162551"
"306",306,-0.222446159538987,0.000870886566549999,"RAP1GAP",0.0037315717765879,FALSE,"ENSG00000076864"
"307",307,-0.0918412185396925,0.107634940759872,"USP48",0.178290691531914,FALSE,"ENSG00000090686"
"308",308,0.38754942541885,5.25504199997463e-10,"HSPG2",1.87773911463379e-08,FALSE,"ENSG00000142798"
"309",309,-0.123215644355038,0.0470725047416855,"LINC00339",0.0955054215373527,FALSE,"ENSG00000218510"
"310",310,-0.173480641733316,0.00835488305420135,"CDC42",0.0241521539893916,TRUE,"ENSG00000070831"
"311",311,-0.0194531714313325,0.397291418260311,"RP1-224A6.9",0.435868264673985,FALSE,"ENSG00000271840"
"312",312,-0.025174473411861,0.368048993099366,"WNT4",0.416240077097303,FALSE,"ENSG00000162552"
"313",313,-0.0616419382984605,0.20387530161976,"ZBTB40",0.282043159647799,FALSE,"ENSG00000184677"
"314",314,-0.0795515772544477,0.142060883122777,"EPHA8",0.217960302966321,FALSE,"ENSG00000070886"
"315",315,0.431865094547164,6.11889744586508e-13,"C1QA",4.58573550156405e-11,FALSE,"ENSG00000173372"
"316",316,0.475832613593692,9.39956890424539e-17,"C1QC",1.3531321854241e-14,FALSE,"ENSG00000159189"
"317",317,0.483047985044206,1.73298219192821e-17,"C1QB",2.96384390260543e-15,FALSE,"ENSG00000173369"
"318",318,-0.12758617636681,0.0413497513117579,"EPHB2",0.0864676062021398,TRUE,"ENSG00000133216"
"319",319,-0.15622634719611,0.0160783908288456,"RP1-74M1.3",0.0410211144313657,FALSE,"ENSG00000272796"
"320",320,-0.018751152250478,0.400921915013308,"KDM1A",0.438409067130242,FALSE,"ENSG00000004487"
"321",321,-0.355974509536051,2.46669178136166e-08,"LUZP1",5.21209108184233e-07,FALSE,"ENSG00000169641"
"322",322,0.110343422703745,0.0675236912647035,"HTR1D",0.125805313054629,FALSE,"ENSG00000179546"
"323",323,-0.078547811531597,0.145159486979296,"RP5-1057J7.6",0.221422439176139,FALSE,"ENSG00000261326"
"324",324,0.103961859441386,0.0798453991965651,"HNRNPR",0.142563258492305,FALSE,"ENSG00000125944"
"325",325,0.0542098232923259,0.233485680550666,"ZNF436",0.310126018441343,FALSE,"ENSG00000125945"
"326",326,0.165993004474504,0.0111927887722345,"C1orf213",0.0306833539015636,FALSE,"ENSG00000249087"
"327",327,0.0891435906316599,0.114640421134627,"TCEA3",0.186758513954562,FALSE,"ENSG00000204219"
"328",328,0.466581172877939,7.34242534395106e-16,"ASAP3",9.35808478550706e-14,FALSE,"ENSG00000088280"
"329",329,0.429911669729426,8.57238173391542e-13,"ID3",6.08274320906552e-11,FALSE,"ENSG00000117318"
"330",330,0.232712625345306,0.000497834135282046,"RPL11",0.00231884926338595,TRUE,"ENSG00000142676"
"331",331,0.133228471685314,0.0347861023114571,"TCEB3",0.0756926823893277,FALSE,"ENSG00000011007"
"332",332,-0.00554027716863991,0.470455011084143,"RP5-886K2.3",0.482831623064105,FALSE,"ENSG00000236810"
"333",333,-0.220998083026208,0.000939955901726804,"PITHD1",0.00398569985029738,FALSE,"ENSG00000057757"
"334",334,-0.0575527967475377,0.219890547937053,"LYPLA2",0.297639847407187,FALSE,"ENSG00000011009"
"335",335,-0.150238424354932,0.0198685727059214,"GALE",0.0486324330086224,FALSE,"ENSG00000117308"
"336",336,0.224335747661273,0.000787593408124026,"HMGCL",0.00341934130973351,FALSE,"ENSG00000117305"
"337",337,0.0291770848524035,0.348011203271869,"FUCA1",0.402316955194991,FALSE,"ENSG00000179163"
"338",338,0.161773895993384,0.0131229715702493,"PNRC2",0.0348500044344773,FALSE,"ENSG00000189266"
"339",339,0.0664093269916466,0.186080701208882,"SRSF10",0.264771018359505,FALSE,"ENSG00000188529"
"340",340,0.125524534067785,0.0439771620003742,"IFNLR1",0.0905984774660238,FALSE,"ENSG00000185436"
"341",341,-0.19876418989394,0.00281431637211556,"STPG1",0.00996539915166028,FALSE,"ENSG00000001460"
"342",342,-0.17771720808009,0.00703954735111107,"NIPAL3",0.0209864932204608,FALSE,"ENSG00000001461"
"343",343,-0.00376257125420748,0.479925531068573,"RCAN3",0.488469474907535,FALSE,"ENSG00000117602"
"344",344,0.0993508375541085,0.0897210755332694,"SRRM1",0.156331124581351,FALSE,"ENSG00000133226"
"345",345,0.321626245534538,7.95122117457226e-07,"CLIC4",9.98769213453803e-06,FALSE,"ENSG00000169504"
"346",346,0.153441071391019,0.017759086673491,"RUNX3",0.04442546872566,FALSE,"ENSG00000020633"
"347",347,0.144852691009316,0.0238780666935923,"SYF2",0.0563842476444162,FALSE,"ENSG00000117614"
"348",348,-0.0916908262677616,0.108017454716923,"C1orf63",0.178719139150457,FALSE,"ENSG00000117616"
"349",349,0.017559213062455,0.407104864981952,"RP3-465N24.6",0.442582220378619,FALSE,"ENSG00000272432"
"350",350,-0.155314127650535,0.0166136479437183,"RP3-465N24.5",0.0421122594633918,FALSE,"ENSG00000261349"
"351",351,0.00495890376718485,0.473550686106297,"RHD",0.484693055191151,FALSE,"ENSG00000187010"
"352",352,-0.0428093119628562,0.283051192635804,"SDHDP6",0.351427741886207,FALSE,"ENSG00000224183"
"353",353,0.0305101657748807,0.341424494216829,"TMEM50A",0.397436301385698,FALSE,"ENSG00000183726"
"354",354,0.175862095639616,0.00759189749797092,"RHCE",0.0222584423347103,FALSE,"ENSG00000188672"
"355",355,-0.128315198078628,0.0404507365125214,"TMEM57",0.085184091519212,FALSE,"ENSG00000204178"
"356",356,0.0987287716511686,0.0911178263783514,"LDLRAP1",0.158084869537537,FALSE,"ENSG00000157978"
"357",357,-0.0730778749241097,0.162812398302593,"MAN1C1",0.240540172034472,FALSE,"ENSG00000117643"
"358",358,0.289219906946781,1.2068500275988e-05,"SEPN1",0.000101723121534339,FALSE,"ENSG00000162430"
"359",359,-0.107319849973288,0.073171339860815,"MTFR1L",0.133639878661456,FALSE,"ENSG00000117640"
"360",360,-0.0777542248600618,0.147640175725387,"AL020996.1",0.224114695513958,FALSE,"ENSG00000223474"
"361",361,-0.26387971899573,7.39096027161744e-05,"AUNIP",0.000467720161401217,FALSE,"ENSG00000127423"
"362",362,0.0484474631338322,0.257940477262125,"PAQR7",0.331049514083868,FALSE,"ENSG00000182749"
"363",363,-0.208536567209548,0.00176777698214341,"STMN1",0.00677985709597,FALSE,"ENSG00000117632"
"364",364,0.23991271836036,0.000329794978507588,"PAFAH2",0.00164877509474352,FALSE,"ENSG00000158006"
"365",365,-0.296650884628779,6.7483725071492e-06,"EXTL1",6.16035282244778e-05,FALSE,"ENSG00000158008"
"366",366,-0.243803127138228,0.000262172265091044,"PDIK1L",0.00136155386049099,FALSE,"ENSG00000175087"
"367",367,0.311729659470725,1.92271075269067e-06,"FAM110D",2.08867764176657e-05,FALSE,"ENSG00000197245"
"368",368,0.00112871671980467,0.49397571393037,"ZNF593",0.496381963327811,FALSE,"ENSG00000142684"
"369",369,-0.13337015775262,0.0346326360240066,"CNKSR1",0.0753997439713168,FALSE,"ENSG00000142675"
"370",370,0.0653579097903666,0.189922880168381,"RP11-231P20.2",0.268728385813131,FALSE,"ENSG00000236155"
"371",371,0.0210728830194965,0.388948286618018,"CEP85",0.430009574959868,FALSE,"ENSG00000130695"
"372",372,0.0742372585321204,0.158962508744576,"SH3BGRL3",0.236458504310062,FALSE,"ENSG00000142669"
"373",373,-0.0820649503187348,0.134493436630964,"UBXN11",0.20962200790582,FALSE,"ENSG00000158062"
"374",374,-0.190329597522969,0.00411908707275269,"CD52",0.0136321648658314,FALSE,"ENSG00000169442"
"375",375,-0.261325199961297,8.7519545239632e-05,"DHDDS",0.000540180783542578,FALSE,"ENSG00000117682"
"376",376,0.215942161639414,0.00122106604063346,"HMGN2",0.00496919493046077,FALSE,"ENSG00000198830"
"377",377,0.308299337794909,2.58221979169239e-06,"RPS6KA1",2.6925595639273e-05,FALSE,"ENSG00000117676"
"378",378,0.0932148369257155,0.104184880920236,"RP5-968P14.2",0.174120059067395,FALSE,"ENSG00000260063"
"379",379,0.131861173719683,0.036295032640883,"ARID1A",0.0782105969356094,FALSE,"ENSG00000117713"
"380",380,0.165687171602438,0.0113241559186304,"PIGV",0.0309684788754674,FALSE,"ENSG00000060642"
"381",381,0.0530191969346215,0.238434265189826,"ZDHHC18",0.314444714061057,FALSE,"ENSG00000204160"
"382",382,0.332189823133099,2.93160080748066e-07,"SFN",4.27560730012304e-06,FALSE,"ENSG00000175793"
"383",383,0.0719074297806299,0.166757975121578,"GPN2",0.244705967226802,FALSE,"ENSG00000142751"
"384",384,-0.0144823553508161,0.423165712355829,"GPATCH3",0.453436233357565,FALSE,"ENSG00000198746"
"385",385,0.0517906178533621,0.243598217025353,"NUDC",0.318504987106463,FALSE,"ENSG00000090273"
"386",386,-0.203572393728113,0.00224605027243019,"TRNP1",0.00828298303562993,FALSE,"ENSG00000253368"
"387",387,0.113494982662666,0.0619908099922227,"FAM46B",0.117800200184651,FALSE,"ENSG00000158246"
"388",388,-0.147192163090662,0.022062173174305,"SLC9A1",0.0528952893862739,FALSE,"ENSG00000090020"
"389",389,-0.0806531587546615,0.138710535143417,"WDTC1",0.214348429084855,FALSE,"ENSG00000142784"
"390",390,-0.0552334661236998,0.229275566326225,"TMEM222",0.305996403800959,FALSE,"ENSG00000186501"
"391",391,0.0404910844654058,0.293694550080927,"RP11-4K3__A.5",0.359967410701908,FALSE,"ENSG00000241547"
"392",392,0.00973856768898003,0.448162358941595,"SYTL1",0.468802802154913,FALSE,"ENSG00000142765"
"393",393,0.232472936386671,0.000504563218793692,"MAP3K6",0.00234579693495859,FALSE,"ENSG00000142733"
"394",394,0.152509113723939,0.0183528943335546,"FCN3",0.0456200516291215,FALSE,"ENSG00000142748"
"395",395,-0.280301450050592,2.35116890343854e-05,"GPR3",0.000178681692965458,FALSE,"ENSG00000181773"
"396",396,0.44274793563613,8.66993518585948e-14,"WASF2",7.5101906090497e-12,TRUE,"ENSG00000158195"
"397",397,0.0165931890918855,0.412132466495127,"AHDC1",0.446012474557463,FALSE,"ENSG00000126705"
"398",398,0.307022609430079,2.87769338269559e-06,"FGR",2.94993056289645e-05,FALSE,"ENSG00000000938"
"399",399,0.0618328811411078,0.203144293242871,"IFI6",0.281475384654155,FALSE,"ENSG00000126709"
"400",400,-0.097983033406529,0.0928127462912998,"FAM76A",0.160262773248076,FALSE,"ENSG00000009780"
"401",401,-0.12225048580494,0.0484154737904154,"STX12",0.097523014953313,TRUE,"ENSG00000117758"
"402",402,-0.00985364198319569,0.447553230147039,"RP3-426I6.6",0.468385990336937,FALSE,"ENSG00000270031"
"403",403,0.17798683803983,0.0069622034889057,"PPP1R8",0.0208086171490669,FALSE,"ENSG00000117751"
"404",404,0.165645859188622,0.0113420004217847,"THEMIS2",0.0310003317087708,FALSE,"ENSG00000130775"
"405",405,0.0983013581956814,0.0920865165923049,"RPA2",0.159329978124688,FALSE,"ENSG00000117748"
"406",406,-0.0624926774642171,0.200629994362392,"SMPDL3B",0.279141022611004,FALSE,"ENSG00000130768"
"407",407,0.338744089599189,1.53139294375179e-07,"XKR8",2.45538243625587e-06,FALSE,"ENSG00000158156"
"408",408,-0.0277862685359243,0.354930721809558,"EYA3",0.407421049989058,FALSE,"ENSG00000158161"
"409",409,-0.00259053458655151,0.486175738270858,"SPCS2P4",0.492102611300514,FALSE,"ENSG00000228589"
"410",410,0.181463816804409,0.00602821118074939,"PTAFR",0.018546203217527,FALSE,"ENSG00000169403"
"411",411,-0.126669364403501,0.0425025230855451,"DNAJC8",0.0882327510054733,FALSE,"ENSG00000126698"
"412",412,-0.0728585495582175,0.163547238150689,"ATPIF1",0.241287343168568,FALSE,"ENSG00000130770"
"413",413,-0.0775186373573044,0.148381858362611,"RP5-1092A3.4",0.225030893899843,FALSE,"ENSG00000270605"
"414",414,0.00429483367478259,0.477088580553424,"SESN2",0.486663702489769,FALSE,"ENSG00000130766"
"415",415,-0.164541510753046,0.0118278707476946,"MED18",0.0320091552152244,FALSE,"ENSG00000130772"
"416",416,0.11009686363101,0.0679716411790394,"PHACTR4",0.126466818934777,FALSE,"ENSG00000204138"
"417",417,0.0961055245007102,0.0971795754139692,"RCC1",0.16555443319549,FALSE,"ENSG00000180198"
"418",418,0.103915165213508,0.0799412432139909,"TRNAU1AP",0.142696188823547,FALSE,"ENSG00000180098"
"419",419,0.291706731873752,9.96135629928735e-06,"SNHG12",8.58796809774838e-05,FALSE,"ENSG00000197989"
"420",420,0.00057762806388317,0.496916949145637,"TAF12",0.498067327232119,FALSE,"ENSG00000120656"
"421",421,0.287816987173034,1.34327106132183e-05,"RAB42",0.000111715934900456,FALSE,"ENSG00000188060"
"422",422,0.00306275286560207,0.483657026218116,"RP11-442N24__B.1",0.49079451770498,FALSE,"ENSG00000229388"
"423",423,-0.101496599830846,0.0850213870295357,"GMEB1",0.150037741816828,FALSE,"ENSG00000162419"
"424",424,-0.254065618289149,0.00013968170847289,"YTHDF2",0.000801327691095908,FALSE,"ENSG00000198492"
"425",425,0.0684377299658952,0.17880122586347,"EPB41",0.257175769709169,FALSE,"ENSG00000159023"
"426",426,-0.212036774495531,0.00148702723959228,"TMEM200B",0.00584930510403804,FALSE,"ENSG00000253304"
"427",427,0.201213196634105,0.00251083528259896,"SRSF4",0.00906237626349298,FALSE,"ENSG00000116350"
"428",428,-0.201443813940578,0.00248379566614157,"MECR",0.00897935885808362,FALSE,"ENSG00000116353"
"429",429,-0.0649456121275834,0.191442312022042,"PTPRU",0.270293844424646,FALSE,"ENSG00000060656"
"430",430,0.118104442057124,0.0545245079962976,"MATN1",0.1069013722326,FALSE,"ENSG00000162510"
"431",431,0.0839417685776738,0.129020425162227,"MATN1-AS1",0.203839884980993,FALSE,"ENSG00000186056"
"432",432,0.353092546558124,3.38986401730008e-08,"LAPTM5",6.71595831546283e-07,FALSE,"ENSG00000162511"
"433",433,-0.0996309148151673,0.0890972607268249,"RP1-65J11.1",0.155529633354599,FALSE,"ENSG00000223382"
"434",434,0.183039582060892,0.00564175806321571,"SDC3",0.0175858345184389,FALSE,"ENSG00000162512"
"435",435,-0.169207548299367,0.00988803037276575,"PUM1",0.0277191773268482,FALSE,"ENSG00000134644"
"436",436,-0.131472538470544,0.0367332637913797,"NKAIN1",0.0789254384693985,FALSE,"ENSG00000084628"
"437",437,-0.0111894484033663,0.440491437636665,"SNRNP40",0.464220334991717,FALSE,"ENSG00000060688"
"438",438,0.0298599299084129,0.344631603231061,"RP11-490K7.4",0.399772659748031,FALSE,"ENSG00000229447"
"439",439,-0.148059167020107,0.0214185834646399,"ZCCHC17",0.051674204862243,FALSE,"ENSG00000121766"
"440",440,-0.256566527900581,0.000119155204112887,"FABP3",0.000702296210397313,FALSE,"ENSG00000121769"
"441",441,0.21655908436338,0.00118316890244842,"SERINC2",0.0048465117170917,FALSE,"ENSG00000168528"
"442",442,0.139658995656512,0.0283458937750374,"TINAGL1",0.0646235996853707,FALSE,"ENSG00000142910"
"443",443,-0.230392427237033,0.00056650203366137,"HCRTR1",0.00258806066063105,FALSE,"ENSG00000121764"
"444",444,-0.160571708697205,0.0137214600323417,"PEF1",0.0360796866290614,FALSE,"ENSG00000162517"
"445",445,0.0353143776981794,0.318083712272329,"RP11-73M7.6",0.379515517593352,FALSE,"ENSG00000235790"
"446",446,0.120123491065429,0.0514796873072898,"COL16A1",0.10236310829595,FALSE,"ENSG00000084636"
"447",447,-0.19358538169038,0.00356366363180206,"BAI2",0.0121047206369647,FALSE,"ENSG00000121753"
"448",448,0.199058572111915,0.00277621390674136,"SPOCD1",0.009846160984384,FALSE,"ENSG00000134668"
"449",449,0.0166225727823892,0.411979331174952,"PTP4A2",0.445976613441082,FALSE,"ENSG00000184007"
"450",450,0.191246247091381,0.0039555802857613,"AL136115.1",0.0131830715386548,FALSE,"ENSG00000212673"
"451",451,-0.044215819406178,0.276682219464872,"KHDRBS1",0.346220449721224,FALSE,"ENSG00000121774"
