"","gene","Seed","Gene","R","P","FDR"
"cor256","CLCN6","ENSG00000244731","ENSG00000011021",-0.169804760877403,0.041163845225434,0.174773992437806
"cor257","MRC2","ENSG00000244731","ENSG00000011028",0.0944529524209869,0.258455748285161,0.520793319688141
"cor258","NME2","ENSG00000244731","ENSG00000011052",-0.145844777418332,0.0800535685128635,0.26475686598811
"cor259","SLC6A7","ENSG00000244731","ENSG00000011083",-0.241328752675514,0.00345366031906152,0.0351975646751648
"cor260","TSPAN9","ENSG00000244731","ENSG00000011105",-0.101025213094519,0.226635307784809,0.483711363269764
"cor261","BTBD7","ENSG00000244731","ENSG00000011114",0.0269864044126854,0.747297026864988,0.887150145120101
"cor262","APBA3","ENSG00000244731","ENSG00000011132",0.0197660665609071,0.813449759528007,0.920147793467195
"cor263","MKS1","ENSG00000244731","ENSG00000011143",0.109902771812618,0.188194013306315,0.435920222490411
"cor264","ABHD5","ENSG00000244731","ENSG00000011198",0.202864113634969,0.0143984454182536,0.0892939201660416
"cor265","KAL1","ENSG00000244731","ENSG00000011201",0.404553938074429,4.49372122065158e-07,4.88696922958117e-05
"cor266","AKAP8L","ENSG00000244731","ENSG00000011243",0.174890571059988,0.0353803790142878,0.15863294417582
"cor267","MBTD1","ENSG00000244731","ENSG00000011258",0.0895722726368954,0.283983775389368,0.548803368699902
"cor268","UTP18","ENSG00000244731","ENSG00000011260",-0.133976983178851,0.108145420190778,0.317718005243032
"cor269","RNF216","ENSG00000244731","ENSG00000011275",0.0192483555038371,0.818250214382698,0.922110140592875
"cor270","TTC19","ENSG00000244731","ENSG00000011295",-0.115459305044121,0.166692340516502,0.40673372947764
"cor271","PTBP1","ENSG00000244731","ENSG00000011304",0.270630050198499,0.000993819302010016,0.0150763382519165
"cor272","DPF1","ENSG00000244731","ENSG00000011332",-0.0687592068831969,0.411203526914622,0.667949814249541
"cor273","SYT7","ENSG00000244731","ENSG00000011347",-0.173754549154614,0.0366089307126645,0.161956501920394
"cor274","LARS2","ENSG00000244731","ENSG00000011376",0.126414550371353,0.129736217863312,0.353469479831818
"cor275","PIK3C2A","ENSG00000244731","ENSG00000011405",0.179400153133947,0.0308412288515973,0.145293699949016
"cor276","PLAUR","ENSG00000244731","ENSG00000011422",0.274112446250595,0.000848946629910097,0.0135358193357327
"cor277","ANLN","ENSG00000244731","ENSG00000011426",0.0454900215872374,0.586914473034003,0.795578711895361
"cor278","WIZ","ENSG00000244731","ENSG00000011451",0.0414917597830727,0.620235848768772,0.815818258033495
"cor279","RABGAP1","ENSG00000244731","ENSG00000011454",-0.0501696303850628,0.548992059473462,0.770640016386308
"cor280","DCN","ENSG00000244731","ENSG00000011465",0.0627988748687993,0.453017010145164,0.703207686068505
"cor281","QPCTL","ENSG00000244731","ENSG00000011478",-0.180305202915274,0.0299925082108185,0.143020704278563
"cor282","PPP5C","ENSG00000244731","ENSG00000011485",-0.108952253196356,0.19206631848562,0.440630188688676
"cor283","CEP68","ENSG00000244731","ENSG00000011523",-0.216383403485899,0.00894640603056093,0.0650633941962972
"cor284","MAP4K3","ENSG00000244731","ENSG00000011566",-0.171622176553124,0.0390121828664932,0.168425460837688
"cor285","ZBTB32","ENSG00000244731","ENSG00000011590",0.0684552422381887,0.41327946917838,0.669507544852518
"cor286","TYROBP","ENSG00000244731","ENSG00000011600",0.370444347459969,4.50995162940571e-06,0.000291327050867927
"cor287","TMEM159","ENSG00000244731","ENSG00000011638",-0.126030949399545,0.130913806355662,0.355625257695071
"cor288","GABRA3","ENSG00000244731","ENSG00000011677",-0.186385391967576,0.0247900093967947,0.125651465524678
"cor289","BRCA1","ENSG00000244731","ENSG00000012048",0.194730226702586,0.0189210910799029,0.105877594766265
"cor290","ERCC1","ENSG00000244731","ENSG00000012061",-0.0945728136196608,0.257849291614498,0.519953231109399
"cor291","CD22","ENSG00000244731","ENSG00000012124",0.0589922464788281,0.480918118804405,0.724546701633386
"cor292","SEMA3B","ENSG00000244731","ENSG00000012171",0.196248240639515,0.0179940092211842,0.102514941128824
"cor293","MBTPS2","ENSG00000244731","ENSG00000012174",-0.175531392800057,0.0347028484958154,0.156642945206856
"cor294","PRICKLE3","ENSG00000244731","ENSG00000012211",0.277967724366528,0.000711339143723407,0.0119766045800696
"cor295","LTF","ENSG00000244731","ENSG00000012223",0.287674715641979,0.000450561554070265,0.00882429596854635
"cor296","EXTL3","ENSG00000244731","ENSG00000012232",-0.194251586432109,0.0192218497163993,0.10693492620991
"cor297","ELOVL5","ENSG00000244731","ENSG00000012660",0.362411006586208,7.4825493800912e-06,0.000435339114497676
"cor298","ALOX5","ENSG00000244731","ENSG00000012779",0.397030240614222,7.64316978784554e-07,7.34089049372986e-05
"cor299","KDM5D","ENSG00000244731","ENSG00000012817",-0.00286602365079165,0.972707408552057,0.988703740506397
"cor300","CALCOCO1","ENSG00000244731","ENSG00000012822",-0.00400484151200409,0.961869675795542,0.984102955247723
"cor301","UBR7","ENSG00000244731","ENSG00000012963",-0.0224081005838687,0.789063070361371,0.90871309997547
"cor302","MAP4K5","ENSG00000244731","ENSG00000012983",0.152583443551063,0.0669232333859577,0.236631536365837
"cor303","EHD3","ENSG00000244731","ENSG00000013016",-0.205317831185704,0.0132340332345438,0.0844292011354288
"cor304","PSMC4","ENSG00000244731","ENSG00000013275",-0.13243294762708,0.11230806906007,0.325239120444296
"cor305","MAN2B2","ENSG00000244731","ENSG00000013288",0.0480487569784606,0.56603032977306,0.781886289223029
"cor306","SLC7A14","ENSG00000244731","ENSG00000013293",-0.25235162262997,0.00219766263604669,0.0260305867561891
"cor307","CLDN11","ENSG00000244731","ENSG00000013297",0.161091586184247,0.052907877112519,0.204136864958136
"cor308","SLC25A39","ENSG00000244731","ENSG00000013306",0.113868651981855,0.172651747041919,0.415105049277837
"cor309","MVP","ENSG00000244731","ENSG00000013364",0.495737491872795,2.29941261745674e-10,1.66322243560346e-07
"cor310","NUB1","ENSG00000244731","ENSG00000013374",-0.0242328471028929,0.772337240049512,0.900204405781039
"cor311","PGM3","ENSG00000244731","ENSG00000013375",0.233889210782241,0.00463440328684828,0.0427972448281002
"cor312","RWDD2A","ENSG00000244731","ENSG00000013392",-0.108447364091308,0.19414660098175,0.443139788673717
"cor313","CLK1","ENSG00000244731","ENSG00000013441",0.0290856017325571,0.72838158401057,0.877708492509628
"cor314","POLR3B","ENSG00000244731","ENSG00000013503",-0.153865865105788,0.0646351102618481,0.231572972257839
"cor315","ANGEL1","ENSG00000244731","ENSG00000013523",0.0231280696851852,0.782451790584783,0.905320494552277
"cor316","RNF14","ENSG00000244731","ENSG00000013561",-0.219848559109723,0.00788386276005064,0.0601535461153183
"cor317","DNASE1L1","ENSG00000244731","ENSG00000013563",-0.173635983812238,0.0367392012095246,0.162365598761023
"cor318","DDX11","ENSG00000244731","ENSG00000013573",-0.0329274460792609,0.694191062089786,0.858545126406054
"cor319","HEBP1","ENSG00000244731","ENSG00000013583",0.0821350045352167,0.326032433367096,0.592075866193011
"cor320","GPRC5A","ENSG00000244731","ENSG00000013588",0.256727185503868,0.00182662516193794,0.0229431953819631
"cor321","MAMLD1","ENSG00000244731","ENSG00000013619",-0.117683549906996,0.158617597148049,0.395569419341443
"cor322","CD6","ENSG00000244731","ENSG00000013725",-0.150757949801648,0.0702937024124234,0.243613000669329
"cor323","TACC3","ENSG00000244731","ENSG00000013810",0.0572460968406725,0.494019867189402,0.732279046292825
"cor324","UFL1","ENSG00000244731","ENSG00000014123",0.283094763493852,0.000560033234938437,0.0102204192384574
"cor325","POLA2","ENSG00000244731","ENSG00000014138",0.0904315552645594,0.279371016572205,0.543557679560053
"cor326","ZC3H3","ENSG00000244731","ENSG00000014164",-0.0243779077231527,0.771011966646611,0.899391827488108
"cor327","CAPN1","ENSG00000244731","ENSG00000014216",-0.0575031687409102,0.492079213418951,0.731126399184876
"cor328","ACPP","ENSG00000244731","ENSG00000014257",0.2874716652234,0.000454962668866397,0.00888349077830493
"cor329","MDH1","ENSG00000244731","ENSG00000014641",-0.320181970816635,8.63709429341663e-05,0.00271147951666894
"cor330","SLC30A9","ENSG00000244731","ENSG00000014824",-0.194481646300897,0.0190767770533866,0.10649397678108
"cor331","MTMR11","ENSG00000244731","ENSG00000014914",0.164353677465312,0.0482221316876783,0.192783809852369
"cor332","COX15","ENSG00000244731","ENSG00000014919",-0.0478970357963214,0.567258758950167,0.782476032742125
"cor333","CCDC88C","ENSG00000244731","ENSG00000015133",0.198801815925949,0.016523178866315,0.09718007633108
"cor334","YAF2","ENSG00000244731","ENSG00000015153",-0.135800462012227,0.103386114811854,0.308911862179543
"cor335","ZMYND11","ENSG00000244731","ENSG00000015171",0.0799931969099327,0.338848747555812,0.603808602012133
"cor336","WAS","ENSG00000244731","ENSG00000015285",0.298841145153706,0.000261041908965124,0.00601443050893031
"cor337","BID","ENSG00000244731","ENSG00000015475",-0.116853843452192,0.161594736494184,0.399898486644367
"cor338","MATR3","ENSG00000244731","ENSG00000015479",-0.206267549190808,0.0128059620421135,0.0825564946656915
"cor339","XYLT2","ENSG00000244731","ENSG00000015532",0.108802463655211,0.192681793539672,0.441320585327602
"cor340","RGPD5","ENSG00000244731","ENSG00000015568",-0.0496996729627089,0.552745825364517,0.773466035232372
"cor341","STMN4","ENSG00000244731","ENSG00000015592",0.104657741965018,0.210285032697165,0.463832618396311
"cor342","NUDCD3","ENSG00000244731","ENSG00000015676",-0.11872999185185,0.154921591946274,0.390407106621187
"cor343","CHDH","ENSG00000244731","ENSG00000016391",0.284959388238905,0.000512801016304184,0.00962696291864964
"cor344","IL20RA","ENSG00000244731","ENSG00000016402",0.106926724884601,0.200510820518633,0.451705197914833
"cor345","CLCA4","ENSG00000244731","ENSG00000016602",0.092831494277675,0.266755956951025,0.529975181874332
"cor346","GLT8D1","ENSG00000244731","ENSG00000016864",0.101424590962629,0.224795000454069,0.481618149767513
"cor347","ATP2C1","ENSG00000244731","ENSG00000017260",-0.181983297392056,0.0284713582688587,0.138014065830649
"cor348","SRCIN1","ENSG00000244731","ENSG00000017373",-0.0571221197238987,0.49495722526525,0.733097316034238
"cor349","IGF1","ENSG00000244731","ENSG00000017427",-0.159396674350188,0.055487386788872,0.210281931545385
"cor350","SLC38A5","ENSG00000244731","ENSG00000017483",0.0319488582217867,0.702844975849277,0.863611609490591
"cor351","MAGIX","ENSG00000244731","ENSG00000017621",-0.132875614728043,0.111102077295087,0.322871230150364
"cor352","RALBP1","ENSG00000244731","ENSG00000017797",-0.221071132488204,0.00753659198913161,0.0582831175868655
"cor353","RUFY3","ENSG00000244731","ENSG00000018189",-0.149952063604737,0.0718248542849862,0.246861420768267
"cor354","CNTN1","ENSG00000244731","ENSG00000018236",-0.0386459283345064,0.644437513474905,0.829201328794035
"cor355","SLC11A1","ENSG00000244731","ENSG00000018280",0.367526217163519,5.42908192280566e-06,0.000333959803051058
"cor356","WWTR1","ENSG00000244731","ENSG00000018408",0.317041901280354,0.000102174766496394,0.00305150919082046
"cor357","AGPS","ENSG00000244731","ENSG00000018510",-0.0324118986064476,0.698745354355687,0.860996450885093
"cor358","ZNF806","ENSG00000244731","ENSG00000018607",0.059345682447936,0.478289185400879,0.722486415675668
"cor359","CXorf56","ENSG00000244731","ENSG00000018610",-0.0701052358437382,0.402084643552931,0.660501121445244
"cor360","ATP1A2","ENSG00000244731","ENSG00000018625",0.276661258681124,0.000755488394260857,0.0124580664578882
"cor361","TTC27","ENSG00000244731","ENSG00000018699",0.0689229105346458,0.410088046639978,0.667273315284014
"cor362","ZNF582","ENSG00000244731","ENSG00000018869",0.0565505967518335,0.499290489960263,0.735649231478875
"cor363","VSIG2","ENSG00000244731","ENSG00000019102",-0.000157727323491753,0.998497704002545,0.999544794459999
"cor364","PHLDB1","ENSG00000244731","ENSG00000019144",0.236883778129139,0.00412140543711929,0.0395624222481611
"cor365","MARCO","ENSG00000244731","ENSG00000019169",0.190770595748876,0.0215361532406329,0.114708165659035
"cor366","CYP24A1","ENSG00000244731","ENSG00000019186",-0.214741548280913,0.00949265209943966,0.0675629060410301
"cor367","PRDM11","ENSG00000244731","ENSG00000019485",-0.268833213701575,0.00107712075841759,0.015945841715942
"cor368","SYT13","ENSG00000244731","ENSG00000019505",-0.267370114985281,0.00114961785031538,0.016599580097495
"cor369","SNAI2","ENSG00000244731","ENSG00000019549",-0.00657259264868245,0.93746187804726,0.974790916399325
"cor370","CD74","ENSG00000244731","ENSG00000019582",0.371015669289334,4.34819186603437e-06,0.000284442378566421
"cor371","HGF","ENSG00000244731","ENSG00000019991",0.293861691729756,0.000333891568647389,0.00710629338589415
"cor372","ZRANB1","ENSG00000244731","ENSG00000019995",-0.159217357479178,0.0557662557967868,0.210936230834515
"cor373","NCDN","ENSG00000244731","ENSG00000020129",-0.0868069571509328,0.299173070404588,0.564759751271073
"cor374","GPR124","ENSG00000244731","ENSG00000020181",-0.0337134326789316,0.687268763431385,0.8542266485733
"cor375","ZFP64","ENSG00000244731","ENSG00000020256",-0.0853690765009605,0.307279211055028,0.572613287956929
"cor376","MNAT1","ENSG00000244731","ENSG00000020426",-0.0768247271816757,0.358386600084972,0.622149675395035
"cor377","SAMD4A","ENSG00000244731","ENSG00000020577",0.0724169781340443,0.386706401056394,0.647312354506984
"cor378","RUNX3","ENSG00000244731","ENSG00000020633",0.111497061081452,0.181827549004299,0.427710436071627
"cor379","MRE11A","ENSG00000244731","ENSG00000020922",0.237047805875567,0.0040948388122289,0.0394481927539132
"cor380","PLEKHB1","ENSG00000244731","ENSG00000021300",0.231101577743111,0.00516260981071279,0.0460100640599279
"cor381","SERPINB1","ENSG00000244731","ENSG00000021355",0.439098693685131,3.29652218267616e-08,6.06889733830681e-06
"cor382","CYP3A43","ENSG00000244731","ENSG00000021461",0.104566196512537,0.210686424213406,0.464201735140736
"cor383","SLC7A9","ENSG00000244731","ENSG00000021488",0.00608224439087795,0.942119100823485,0.976953438126112
"cor384","SPAST","ENSG00000244731","ENSG00000021574",-0.0175145499397533,0.834375042749956,0.929953831430805
"cor385","NRXN3","ENSG00000244731","ENSG00000021645",-0.213880099597099,0.00979086360910061,0.0689857076711206
"cor386","OSBPL5","ENSG00000244731","ENSG00000021762",0.0943199355619315,0.259129912530728,0.521615616483228
"cor387","AQR","ENSG00000244731","ENSG00000021776",0.037167892373463,0.657157950392582,0.836920101463505
"cor388","CPS1","ENSG00000244731","ENSG00000021826",0.064814440507153,0.438617985671149,0.690673262627578
"cor389","FHL1","ENSG00000244731","ENSG00000022267",-0.145875992320071,0.0799882883848396,0.264683289874291
"cor390","RTFDC1","ENSG00000244731","ENSG00000022277",0.0331306733920177,0.692398760490378,0.857439372165426
"cor391","GABRA1","ENSG00000244731","ENSG00000022355",-0.298314837333248,0.000267978435027324,0.00614033113709522
"cor392","NLRP2","ENSG00000244731","ENSG00000022556",0.0217207480848077,0.79538890270903,0.91173746554782
"cor393","SLC45A4","ENSG00000244731","ENSG00000022567",-0.233544717713512,0.00469694449689385,0.0431275552058931
"cor394","RNF10","ENSG00000244731","ENSG00000022840",-0.119508269468565,0.152214976530345,0.386673448166087
"cor395","ZNF839","ENSG00000244731","ENSG00000022976",-0.0801313387319369,0.338012598952473,0.602879492701106
"cor396","ZDHHC6","ENSG00000244731","ENSG00000023041",-0.0738368560072866,0.377439611808289,0.637826419797197
"cor397","GRAMD1B","ENSG00000244731","ENSG00000023171",-0.256522221690192,0.00184264632858675,0.0230821116398426
"cor398","RNH1","ENSG00000244731","ENSG00000023191",0.124971911228932,0.134207456096275,0.360657175834157
"cor399","NDUFS1","ENSG00000244731","ENSG00000023228",-0.19893765657937,0.0164479514993422,0.0969685794366732
"cor400","RB1CC1","ENSG00000244731","ENSG00000023287",-0.113076738590653,0.175676792006201,0.419493639825846
"cor401","ERP44","ENSG00000244731","ENSG00000023318",-0.0233409851356633,0.780499598058132,0.904388481007663
"cor402","ALAS1","ENSG00000244731","ENSG00000023330",-0.120165699467428,0.149956513361988,0.38312640517366
"cor403","BIRC3","ENSG00000244731","ENSG00000023445",0.119177893089179,0.153359543036144,0.388125624417135
"cor404","AKAP11","ENSG00000244731","ENSG00000023516",-0.214905010435846,0.00943697928768225,0.0672645752656865
"cor405","GLRX2","ENSG00000244731","ENSG00000023572",-0.251555974378515,0.00227205245830504,0.0266630239252256
"cor406","SNAPC1","ENSG00000244731","ENSG00000023608",0.0693611753933205,0.407110473917288,0.664264270646594
"cor407","DERA","ENSG00000244731","ENSG00000023697",0.289628548038234,0.000410176616996805,0.00821436839663998
"cor408","STRAP","ENSG00000244731","ENSG00000023734",-0.183083434121287,0.0275102107514583,0.134953972574816
"cor409","DEF6","ENSG00000244731","ENSG00000023892",0.360358496676272,8.4973986575562e-06,0.000472008519396236
"cor410","PLEKHO1","ENSG00000244731","ENSG00000023902",0.0837772052221146,0.316419769685574,0.582069771762926
"cor411","GCLM","ENSG00000244731","ENSG00000023909",-0.0915628859279932,0.273375132626027,0.536345487425075
"cor412","UBR2","ENSG00000244731","ENSG00000024048",0.0315027153031278,0.706803099150044,0.865586956072092
